deliveryDate,deliveryHour,deliveryInterval,settlementPoint,settlementPointType,settlementPointPrice,DSTFlag
2026-01-01,3,2,LZ_SOUTH,LZ,20.53,False
2026-01-01,3,3,LZ_SOUTH,LZEW,20.76,False
2026-01-01,3,3,LZ_SOUTH,LZ,20.76,False
2026-01-01,3,4,LZ_SOUTH,LZEW,21.43,False
2026-01-01,3,4,LZ_SOUTH,LZ,21.43,False
2026-01-01,4,1,LZ_SOUTH,LZEW,21.53,False
2026-01-01,4,1,LZ_SOUTH,LZ,21.53,False
2026-01-01,4,2,LZ_SOUTH,LZEW,21.7,False
2026-01-01,4,2,LZ_SOUTH,LZ,21.7,False
2026-01-01,4,3,LZ_SOUTH,LZEW,21.99,False
2026-01-01,4,3,LZ_SOUTH,LZ,21.99,False
2026-01-01,4,4,LZ_SOUTH,LZEW,23.12,False
2026-01-01,4,4,LZ_SOUTH,LZ,23.11,False
2026-01-01,5,1,LZ_SOUTH,LZEW,22.37,False
2026-01-01,5,1,LZ_SOUTH,LZ,22.37,False
2026-01-01,5,2,LZ_SOUTH,LZEW,22.57,False
2026-01-01,5,2,LZ_SOUTH,LZ,22.57,False
2026-01-01,5,3,LZ_SOUTH,LZEW,23.46,False
2026-01-01,5,3,LZ_SOUTH,LZ,23.46,False
2026-01-01,5,4,LZ_SOUTH,LZEW,24.58,False
2026-01-01,5,4,LZ_SOUTH,LZ,24.57,False
2026-01-01,6,1,LZ_SOUTH,LZEW,23.12,False
2026-01-01,6,1,LZ_SOUTH,LZ,23.11,False
2026-01-01,6,2,LZ_SOUTH,LZEW,23.52,False
2026-01-01,6,2,LZ_SOUTH,LZ,23.52,False
2026-01-01,6,3,LZ_SOUTH,LZEW,24.59,False
2026-01-01,6,3,LZ_SOUTH,LZ,24.59,False
2026-01-01,6,4,LZ_SOUTH,LZEW,25.31,False
2026-01-01,6,4,LZ_SOUTH,LZ,25.31,False
2026-01-01,7,1,LZ_SOUTH,LZEW,23.32,False
2026-01-01,7,1,LZ_SOUTH,LZ,23.32,False
2026-01-01,7,2,LZ_SOUTH,LZEW,23.79,False
2026-01-01,7,2,LZ_SOUTH,LZ,23.79,False
2026-01-01,7,3,LZ_SOUTH,LZEW,23.72,False
2026-01-01,7,3,LZ_SOUTH,LZ,23.72,False
2026-01-01,7,4,LZ_SOUTH,LZEW,24.32,False
2026-01-01,7,4,LZ_SOUTH,LZ,24.32,False
2026-01-01,8,1,LZ_SOUTH,LZEW,24.15,False
2026-01-01,8,1,LZ_SOUTH,LZ,24.15,False
2026-01-01,8,2,LZ_SOUTH,LZEW,24.52,False
2026-01-01,8,2,LZ_SOUTH,LZ,24.52,False
2026-01-01,8,3,LZ_SOUTH,LZEW,23.86,False
2026-01-01,8,3,LZ_SOUTH,LZ,23.87,False
2026-01-01,8,4,LZ_SOUTH,LZEW,21.84,False
2026-01-01,8,4,LZ_SOUTH,LZ,21.85,False
2026-01-01,9,1,LZ_SOUTH,LZEW,21.48,False
2026-01-01,9,1,LZ_SOUTH,LZ,21.48,False
2026-01-01,9,2,LZ_SOUTH,LZEW,17.68,False
2026-01-01,9,2,LZ_SOUTH,LZ,17.67,False
2026-01-01,9,3,LZ_SOUTH,LZEW,17.47,False
2026-01-01,9,3,LZ_SOUTH,LZ,17.47,False
2026-01-01,9,4,LZ_SOUTH,LZEW,15.16,False
2026-01-01,9,4,LZ_SOUTH,LZ,15.16,False
2026-01-01,10,1,LZ_SOUTH,LZEW,14.77,False
2026-01-01,10,1,LZ_SOUTH,LZ,14.77,False
2026-01-01,10,2,LZ_SOUTH,LZEW,14.35,False
2026-01-01,10,2,LZ_SOUTH,LZ,14.35,False
2026-01-01,10,3,LZ_SOUTH,LZEW,14.71,False
2026-01-01,10,3,LZ_SOUTH,LZ,14.71,False
2026-01-01,10,4,LZ_SOUTH,LZEW,14.45,False
2026-01-01,10,4,LZ_SOUTH,LZ,14.45,False
2026-01-01,11,1,LZ_SOUTH,LZEW,14.22,False
2026-01-01,11,1,LZ_SOUTH,LZ,14.22,False
2026-01-01,11,2,LZ_SOUTH,LZEW,14.03,False
2026-01-01,11,2,LZ_SOUTH,LZ,14.03,False
2026-01-01,11,3,LZ_SOUTH,LZEW,13.77,False
2026-01-01,11,3,LZ_SOUTH,LZ,13.77,False
2026-01-01,11,4,LZ_SOUTH,LZEW,12.76,False
2026-01-01,11,4,LZ_SOUTH,LZ,12.76,False
2026-01-01,12,1,LZ_SOUTH,LZEW,12.43,False
2026-01-01,12,1,LZ_SOUTH,LZ,12.43,False
2026-01-01,12,2,LZ_SOUTH,LZEW,13.09,False
2026-01-01,12,2,LZ_SOUTH,LZ,13.09,False
2026-01-01,12,3,LZ_SOUTH,LZEW,11.8,False
2026-01-01,12,3,LZ_SOUTH,LZ,11.8,False
2026-01-01,12,4,LZ_SOUTH,LZEW,11.46,False
2026-01-01,12,4,LZ_SOUTH,LZ,11.46,False
2026-01-01,13,1,LZ_SOUTH,LZEW,13.45,False
2026-01-01,13,1,LZ_SOUTH,LZ,13.45,False
2026-01-01,13,2,LZ_SOUTH,LZEW,13.25,False
2026-01-01,13,2,LZ_SOUTH,LZ,13.26,False
2026-01-01,13,3,LZ_SOUTH,LZEW,14.5,False
2026-01-01,13,3,LZ_SOUTH,LZ,14.5,False
2026-01-01,13,4,LZ_SOUTH,LZEW,14.32,False
2026-01-01,13,4,LZ_SOUTH,LZ,14.32,False
2026-01-01,14,1,LZ_SOUTH,LZEW,12.93,False
2026-01-01,14,1,LZ_SOUTH,LZ,12.93,False
2026-01-01,14,2,LZ_SOUTH,LZEW,10.41,False
2026-01-01,14,2,LZ_SOUTH,LZ,10.41,False
2026-01-01,14,3,LZ_SOUTH,LZEW,11.01,False
2026-01-01,14,3,LZ_SOUTH,LZ,11.01,False
2026-01-01,14,4,LZ_SOUTH,LZEW,12.21,False
2026-01-01,14,4,LZ_SOUTH,LZ,12.21,False
2026-01-01,15,1,LZ_SOUTH,LZEW,14.97,False
2026-01-01,15,1,LZ_SOUTH,LZ,14.97,False
2026-01-01,15,2,LZ_SOUTH,LZEW,15.06,False
2026-01-01,15,2,LZ_SOUTH,LZ,15.06,False
2026-01-01,15,3,LZ_SOUTH,LZEW,14.66,False
2026-01-01,15,3,LZ_SOUTH,LZ,14.66,False
2026-01-01,15,4,LZ_SOUTH,LZEW,14.59,False
2026-01-01,15,4,LZ_SOUTH,LZ,14.59,False
2026-01-01,16,1,LZ_SOUTH,LZ,14.34,False
2026-01-01,16,1,LZ_SOUTH,LZEW,14.34,False
2026-01-01,16,2,LZ_SOUTH,LZEW,14.52,False
2026-01-01,16,2,LZ_SOUTH,LZ,14.52,False
2026-01-01,16,3,LZ_SOUTH,LZEW,15.58,False
2026-01-01,16,3,LZ_SOUTH,LZ,15.58,False
2026-01-01,16,4,LZ_SOUTH,LZEW,15.63,False
2026-01-01,16,4,LZ_SOUTH,LZ,15.63,False
2026-01-01,17,1,LZ_SOUTH,LZEW,15.97,False
2026-01-01,17,1,LZ_SOUTH,LZ,15.97,False
2026-01-01,17,2,LZ_SOUTH,LZEW,16.87,False
2026-01-01,17,2,LZ_SOUTH,LZ,16.87,False
2026-01-01,17,3,LZ_SOUTH,LZEW,20.68,False
2026-01-01,17,3,LZ_SOUTH,LZ,20.68,False
2026-01-01,17,4,LZ_SOUTH,LZEW,21.66,False
2026-01-01,17,4,LZ_SOUTH,LZ,21.66,False
2026-01-01,18,1,LZ_SOUTH,LZEW,20.45,False
2026-01-01,18,1,LZ_SOUTH,LZ,20.45,False
2026-01-01,18,2,LZ_SOUTH,LZEW,22.16,False
2026-01-01,18,2,LZ_SOUTH,LZ,22.16,False
2026-01-01,18,3,LZ_SOUTH,LZEW,23.38,False
2026-01-01,18,3,LZ_SOUTH,LZ,23.38,False
2026-01-01,18,4,LZ_SOUTH,LZEW,22.33,False
2026-01-01,18,4,LZ_SOUTH,LZ,22.33,False
2026-01-01,19,1,LZ_SOUTH,LZEW,21.06,False
2026-01-01,19,1,LZ_SOUTH,LZ,21.06,False
2026-01-01,19,2,LZ_SOUTH,LZEW,20.67,False
2026-01-01,19,2,LZ_SOUTH,LZ,20.67,False
2026-01-01,19,3,LZ_SOUTH,LZEW,19.88,False
2026-01-01,19,3,LZ_SOUTH,LZ,19.88,False
2026-01-01,19,4,LZ_SOUTH,LZEW,18.46,False
2026-01-01,19,4,LZ_SOUTH,LZ,18.46,False
2026-01-01,20,1,LZ_SOUTH,LZEW,18.27,False
2026-01-01,20,1,LZ_SOUTH,LZ,18.27,False
2026-01-01,20,2,LZ_SOUTH,LZEW,18.17,False
2026-01-01,20,2,LZ_SOUTH,LZ,18.16,False
2026-01-01,20,3,LZ_SOUTH,LZEW,17.36,False
2026-01-01,20,3,LZ_SOUTH,LZ,17.36,False
2026-01-01,20,4,LZ_SOUTH,LZEW,16.07,False
2026-01-01,20,4,LZ_SOUTH,LZ,16.07,False
2026-01-01,21,1,LZ_SOUTH,LZEW,16.06,False
2026-01-01,21,1,LZ_SOUTH,LZ,16.06,False
2026-01-01,21,2,LZ_SOUTH,LZEW,14.6,False
2026-01-01,21,2,LZ_SOUTH,LZ,14.6,False
2026-01-01,21,3,LZ_SOUTH,LZEW,12.22,False
2026-01-01,21,3,LZ_SOUTH,LZ,12.22,False
2026-01-01,21,4,LZ_SOUTH,LZEW,12.68,False
2026-01-01,21,4,LZ_SOUTH,LZ,12.68,False
2026-01-01,22,1,LZ_SOUTH,LZEW,12.77,False
2026-01-01,22,1,LZ_SOUTH,LZ,12.76,False
2026-01-01,22,2,LZ_SOUTH,LZEW,11.41,False
2026-01-01,22,2,LZ_SOUTH,LZ,11.42,False
2026-01-01,22,3,LZ_SOUTH,LZEW,10.93,False
2026-01-01,22,3,LZ_SOUTH,LZ,10.93,False
2026-01-01,22,4,LZ_SOUTH,LZEW,10.96,False
2026-01-01,22,4,LZ_SOUTH,LZ,10.96,False
2026-01-01,23,1,LZ_SOUTH,LZEW,12.59,False
2026-01-01,23,1,LZ_SOUTH,LZ,12.59,False
2026-01-01,23,2,LZ_SOUTH,LZEW,12.52,False
2026-01-01,23,2,LZ_SOUTH,LZ,12.52,False
2026-01-01,23,3,LZ_SOUTH,LZEW,12.4,False
2026-01-01,23,3,LZ_SOUTH,LZ,12.4,False
2026-01-01,23,4,LZ_SOUTH,LZEW,12.15,False
2026-01-01,23,4,LZ_SOUTH,LZ,12.15,False
2026-01-01,24,1,LZ_SOUTH,LZEW,11.97,False
2026-01-01,24,1,LZ_SOUTH,LZ,11.97,False
2026-01-01,24,2,LZ_SOUTH,LZEW,11.52,False
2026-01-01,24,2,LZ_SOUTH,LZ,11.52,False
2026-01-01,24,3,LZ_SOUTH,LZEW,11.93,False
2026-01-01,24,3,LZ_SOUTH,LZ,11.93,False
2026-01-01,24,4,LZ_SOUTH,LZEW,12.03,False
2026-01-01,24,4,LZ_SOUTH,LZ,12.03,False
2026-01-03,1,1,LZ_WEST,LZEW,17.09,False
2026-01-03,1,1,LZ_WEST,LZ,17.09,False
2026-01-03,1,2,LZ_WEST,LZ,16.27,False
2026-01-03,1,2,LZ_WEST,LZEW,16.27,False
2026-01-03,1,3,LZ_WEST,LZ,18.26,False
2026-01-03,1,3,LZ_WEST,LZEW,18.26,False
2026-01-03,1,4,LZ_WEST,LZ,19.41,False
2026-01-03,1,4,LZ_WEST,LZEW,19.41,False
2026-01-03,2,1,LZ_WEST,LZEW,17.5,False
2026-01-03,2,1,LZ_WEST,LZ,17.5,False
2026-01-03,2,2,LZ_WEST,LZ,15.01,False
2026-01-03,2,2,LZ_WEST,LZEW,15.01,False
2026-01-03,2,3,LZ_WEST,LZEW,15.24,False
2026-01-03,2,3,LZ_WEST,LZ,15.24,False
2026-01-03,2,4,LZ_WEST,LZEW,15.25,False
2026-01-03,2,4,LZ_WEST,LZ,15.25,False
2026-01-03,3,1,LZ_WEST,LZ,15.73,False
2026-01-03,3,1,LZ_WEST,LZEW,15.73,False
2026-01-03,3,2,LZ_WEST,LZ,15.68,False
2026-01-03,3,2,LZ_WEST,LZEW,15.68,False
2026-01-03,3,3,LZ_WEST,LZEW,16.43,False
2026-01-03,3,3,LZ_WEST,LZ,16.43,False
2026-01-03,3,4,LZ_WEST,LZEW,16.1,False
2026-01-03,3,4,LZ_WEST,LZ,16.1,False
2026-01-03,4,1,LZ_WEST,LZ,19.0,False
2026-01-03,4,1,LZ_WEST,LZEW,19.0,False
2026-01-03,4,2,LZ_WEST,LZEW,14.59,False
2026-01-03,4,2,LZ_WEST,LZ,14.59,False
2026-01-03,4,3,LZ_WEST,LZ,13.8,False
2026-01-03,4,3,LZ_WEST,LZEW,13.8,False
2026-01-03,4,4,LZ_WEST,LZEW,13.81,False
2026-01-03,4,4,LZ_WEST,LZ,13.81,False
2026-01-03,5,1,LZ_WEST,LZ,13.81,False
2026-01-03,5,1,LZ_WEST,LZEW,13.81,False
2026-01-03,5,2,LZ_WEST,LZ,13.92,False
2026-01-03,5,2,LZ_WEST,LZEW,13.92,False
2026-01-03,5,3,LZ_WEST,LZEW,14.0,False
2026-01-03,5,3,LZ_WEST,LZ,14.0,False
2026-01-03,5,4,LZ_WEST,LZEW,14.18,False
2026-01-03,5,4,LZ_WEST,LZ,14.18,False
2026-01-03,6,1,LZ_WEST,LZ,18.55,False
2026-01-03,6,1,LZ_WEST,LZEW,18.55,False
2026-01-03,6,2,LZ_WEST,LZ,20.07,False
2026-01-03,6,2,LZ_WEST,LZEW,20.07,False
2026-01-03,6,3,LZ_WEST,LZEW,19.64,False
2026-01-03,6,3,LZ_WEST,LZ,19.64,False
2026-01-03,6,4,LZ_WEST,LZ,20.81,False
2026-01-03,6,4,LZ_WEST,LZEW,20.81,False
2026-01-03,7,1,LZ_WEST,LZ,22.29,False
2026-01-03,7,1,LZ_WEST,LZEW,22.29,False
2026-01-03,7,2,LZ_WEST,LZ,23.73,False
2026-01-03,7,2,LZ_WEST,LZEW,23.73,False
2026-01-03,7,3,LZ_WEST,LZEW,22.65,False
2026-01-03,7,3,LZ_WEST,LZ,22.65,False
2026-01-03,7,4,LZ_WEST,LZ,19.84,False
2026-01-03,7,4,LZ_WEST,LZEW,19.84,False
2026-01-03,8,1,LZ_WEST,LZ,17.87,False
2026-01-03,8,1,LZ_WEST,LZEW,17.87,False
2026-01-03,8,2,LZ_WEST,LZ,18.92,False
2026-01-03,8,2,LZ_WEST,LZEW,18.92,False
2026-01-03,8,3,LZ_WEST,LZEW,17.82,False
2026-01-03,8,3,LZ_WEST,LZ,17.82,False
2026-01-03,8,4,LZ_WEST,LZ,17.14,False
2026-01-03,8,4,LZ_WEST,LZEW,17.14,False
2026-01-03,9,1,LZ_WEST,LZEW,16.29,False
2026-01-03,9,1,LZ_WEST,LZ,16.3,False
2026-01-03,9,2,LZ_WEST,LZ,14.24,False
2026-01-03,9,2,LZ_WEST,LZEW,14.24,False
2026-01-03,9,3,LZ_WEST,LZ,13.06,False
2026-01-03,9,3,LZ_WEST,LZEW,13.05,False
2026-01-03,9,4,LZ_WEST,LZEW,11.19,False
2026-01-03,9,4,LZ_WEST,LZ,11.19,False
2026-01-03,10,1,LZ_WEST,LZ,7.88,False
2026-01-03,10,1,LZ_WEST,LZEW,7.88,False
2026-01-03,10,2,LZ_WEST,LZEW,7.34,False
2026-01-03,10,2,LZ_WEST,LZ,7.34,False
2026-01-03,10,3,LZ_WEST,LZ,9.27,False
2026-01-03,10,3,LZ_WEST,LZEW,9.27,False
2026-01-03,10,4,LZ_WEST,LZ,10.57,False
2026-01-03,10,4,LZ_WEST,LZEW,10.57,False
2026-01-03,11,1,LZ_WEST,LZEW,11.73,False
2026-01-03,11,1,LZ_WEST,LZ,11.73,False
2026-01-03,11,2,LZ_WEST,LZ,12.48,False
2026-01-03,11,2,LZ_WEST,LZEW,12.48,False
2026-01-03,11,3,LZ_WEST,LZ,14.26,False
2026-01-03,11,3,LZ_WEST,LZEW,14.26,False
2026-01-03,11,4,LZ_WEST,LZEW,16.27,False
2026-01-03,11,4,LZ_WEST,LZ,16.27,False
2026-01-03,12,1,LZ_WEST,LZ,18.28,False
2026-01-03,12,1,LZ_WEST,LZEW,18.28,False
2026-01-03,12,2,LZ_WEST,LZ,17.65,False
2026-01-03,12,2,LZ_WEST,LZEW,17.65,False
2026-01-03,12,3,LZ_WEST,LZEW,15.96,False
2026-01-03,12,3,LZ_WEST,LZ,15.96,False
2026-01-03,12,4,LZ_WEST,LZEW,15.14,False
2026-01-03,12,4,LZ_WEST,LZ,15.14,False
2026-01-03,13,1,LZ_WEST,LZ,14.31,False
2026-01-03,13,1,LZ_WEST,LZEW,14.31,False
2026-01-03,13,2,LZ_WEST,LZ,12.9,False
2026-01-03,13,2,LZ_WEST,LZEW,12.9,False
2026-01-03,13,3,LZ_WEST,LZ,13.4,False
2026-01-03,13,3,LZ_WEST,LZEW,13.4,False
2026-01-03,13,4,LZ_WEST,LZEW,14.0,False
2026-01-03,13,4,LZ_WEST,LZ,14.0,False
2026-01-03,14,1,LZ_WEST,LZEW,14.19,False
2026-01-03,14,1,LZ_WEST,LZ,14.19,False
2026-01-03,14,2,LZ_WEST,LZEW,14.16,False
2026-01-03,14,2,LZ_WEST,LZ,14.16,False
2026-01-03,14,3,LZ_WEST,LZEW,13.91,False
2026-01-03,14,3,LZ_WEST,LZ,13.91,False
2026-01-03,14,4,LZ_WEST,LZ,13.59,False
2026-01-03,14,4,LZ_WEST,LZEW,13.59,False
2026-01-03,15,1,LZ_WEST,LZ,12.12,False
2026-01-03,15,1,LZ_WEST,LZEW,12.12,False
2026-01-03,15,2,LZ_WEST,LZEW,11.15,False
2026-01-03,15,2,LZ_WEST,LZ,11.15,False
2026-01-03,15,3,LZ_WEST,LZ,11.15,False
2026-01-03,15,3,LZ_WEST,LZEW,11.15,False
2026-01-03,15,4,LZ_WEST,LZEW,10.31,False
2026-01-03,15,4,LZ_WEST,LZ,10.31,False
2026-01-03,16,1,LZ_WEST,LZEW,6.81,False
2026-01-03,16,1,LZ_WEST,LZ,6.81,False
2026-01-03,16,2,LZ_WEST,LZEW,0.23,False
2026-01-03,16,2,LZ_WEST,LZ,0.23,False
2026-01-03,16,3,LZ_WEST,LZ,1.02,False
2026-01-03,16,3,LZ_WEST,LZEW,1.02,False
2026-01-03,16,4,LZ_WEST,LZEW,0.0,False
2026-01-03,16,4,LZ_WEST,LZ,0.0,False
2026-01-03,17,1,LZ_WEST,LZEW,11.69,False
2026-01-03,17,1,LZ_WEST,LZ,11.69,False
2026-01-03,17,2,LZ_WEST,LZ,20.05,False
2026-01-03,17,2,LZ_WEST,LZEW,20.05,False
2026-01-03,17,3,LZ_WEST,LZEW,28.86,False
2026-01-03,17,3,LZ_WEST,LZ,28.85,False
2026-01-03,17,4,LZ_WEST,LZEW,41.45,False
2026-01-03,17,4,LZ_WEST,LZ,41.45,False
2026-01-03,18,1,LZ_WEST,LZ,43.67,False
2026-01-03,18,1,LZ_WEST,LZEW,43.67,False
2026-01-03,18,2,LZ_WEST,LZ,52.14,False
2026-01-03,18,2,LZ_WEST,LZEW,52.14,False
2026-01-03,18,3,LZ_WEST,LZEW,59.7,False
2026-01-03,18,3,LZ_WEST,LZ,59.7,False
2026-01-03,18,4,LZ_WEST,LZEW,60.0,False
2026-01-03,18,4,LZ_WEST,LZ,60.0,False
2026-01-03,19,1,LZ_WEST,LZ,57.5,False
2026-01-03,19,1,LZ_WEST,LZEW,57.49,False
2026-01-03,19,2,LZ_WEST,LZ,47.97,False
2026-01-03,19,2,LZ_WEST,LZEW,47.97,False
2026-01-03,19,3,LZ_WEST,LZEW,45.55,False
2026-01-03,19,3,LZ_WEST,LZ,45.55,False
2026-01-03,19,4,LZ_WEST,LZ,47.25,False
2026-01-03,19,4,LZ_WEST,LZEW,47.25,False
2026-01-03,20,1,LZ_WEST,LZ,60.52,False
2026-01-03,20,1,LZ_WEST,LZEW,60.51,False
2026-01-03,20,2,LZ_WEST,LZEW,73.18,False
2026-01-03,20,2,LZ_WEST,LZ,73.18,False
2026-01-03,20,3,LZ_WEST,LZEW,80.47,False
2026-01-03,20,3,LZ_WEST,LZ,80.48,False
2026-01-03,20,4,LZ_WEST,LZ,101.65,False
2026-01-03,20,4,LZ_WEST,LZEW,101.66,False
2026-01-03,21,1,LZ_WEST,LZEW,126.75,False
2026-01-03,21,1,LZ_WEST,LZ,126.59,False
2026-01-03,21,2,LZ_WEST,LZ,84.23,False
2026-01-03,21,2,LZ_WEST,LZEW,84.28,False
2026-01-03,21,3,LZ_WEST,LZEW,65.27,False
2026-01-03,21,3,LZ_WEST,LZ,65.28,False
2026-01-03,21,4,LZ_WEST,LZ,61.19,False
2026-01-03,21,4,LZ_WEST,LZEW,61.18,False
2026-01-03,22,1,LZ_WEST,LZEW,54.08,False
2026-01-03,22,1,LZ_WEST,LZ,54.08,False
2026-01-03,22,2,LZ_WEST,LZEW,43.34,False
2026-01-03,22,2,LZ_WEST,LZ,43.34,False
2026-01-03,22,3,LZ_WEST,LZEW,38.37,False
2026-01-03,22,3,LZ_WEST,LZ,38.36,False
2026-01-03,22,4,LZ_WEST,LZEW,34.99,False
2026-01-03,22,4,LZ_WEST,LZ,34.99,False
2026-01-03,23,1,LZ_WEST,LZEW,30.28,False
2026-01-03,23,1,LZ_WEST,LZ,30.28,False
2026-01-03,23,2,LZ_WEST,LZ,26.67,False
2026-01-03,23,2,LZ_WEST,LZEW,26.67,False
2026-01-03,23,3,LZ_WEST,LZEW,25.68,False
2026-01-03,23,3,LZ_WEST,LZ,25.68,False
2026-01-03,23,4,LZ_WEST,LZEW,24.68,False
2026-01-03,23,4,LZ_WEST,LZ,24.68,False
2026-01-03,24,1,LZ_WEST,LZ,21.5,False
2026-01-03,24,1,LZ_WEST,LZEW,21.5,False
2026-01-03,24,2,LZ_WEST,LZEW,19.97,False
2026-01-03,24,2,LZ_WEST,LZ,19.97,False
2026-01-03,24,3,LZ_WEST,LZ,18.58,False
2026-01-03,24,3,LZ_WEST,LZEW,18.58,False
2026-01-03,24,4,LZ_WEST,LZEW,19.73,False
2026-01-03,24,4,LZ_WEST,LZ,19.73,False
2026-01-02,1,1,LZ_WEST,LZ,9.32,False
2026-01-02,1,1,LZ_WEST,LZEW,9.32,False
2026-01-02,1,2,LZ_WEST,LZEW,9.94,False
2026-01-02,1,2,LZ_WEST,LZ,9.94,False
2026-01-02,1,3,LZ_WEST,LZ,9.59,False
2026-01-02,1,3,LZ_WEST,LZEW,9.59,False
2026-01-02,1,4,LZ_WEST,LZ,8.02,False
2026-01-02,1,4,LZ_WEST,LZEW,8.02,False
2026-01-02,2,1,LZ_WEST,LZEW,8.66,False
2026-01-02,2,1,LZ_WEST,LZ,8.67,False
2026-01-02,2,2,LZ_WEST,LZ,4.76,False
2026-01-02,2,2,LZ_WEST,LZEW,4.76,False
2026-01-02,2,3,LZ_WEST,LZ,5.98,False
2026-01-02,2,3,LZ_WEST,LZEW,5.98,False
2026-01-02,2,4,LZ_WEST,LZ,3.86,False
2026-01-02,2,4,LZ_WEST,LZEW,3.86,False
2026-01-02,3,1,LZ_WEST,LZEW,5.61,False
2026-01-02,3,1,LZ_WEST,LZ,5.6,False
2026-01-02,3,2,LZ_WEST,LZ,2.57,False
2026-01-02,3,2,LZ_WEST,LZEW,2.57,False
2026-01-02,3,3,LZ_WEST,LZ,3.64,False
2026-01-02,3,3,LZ_WEST,LZEW,3.64,False
2026-01-02,3,4,LZ_WEST,LZEW,2.25,False
2026-01-02,3,4,LZ_WEST,LZ,2.25,False
2026-01-02,4,1,LZ_WEST,LZ,1.64,False
2026-01-02,4,1,LZ_WEST,LZEW,1.64,False
2026-01-02,4,2,LZ_WEST,LZ,1.44,False
2026-01-02,4,2,LZ_WEST,LZEW,1.44,False
2026-01-02,4,3,LZ_WEST,LZ,1.53,False
2026-01-02,4,3,LZ_WEST,LZEW,1.53,False
2026-01-02,4,4,LZ_WEST,LZEW,1.49,False
2026-01-02,4,4,LZ_WEST,LZ,1.49,False
2026-01-02,5,1,LZ_WEST,LZ,2.1,False
2026-01-02,5,1,LZ_WEST,LZEW,2.1,False
2026-01-02,5,2,LZ_WEST,LZ,2.46,False
2026-01-02,5,2,LZ_WEST,LZEW,2.46,False
2026-01-02,5,3,LZ_WEST,LZ,2.66,False
2026-01-02,5,3,LZ_WEST,LZEW,2.66,False
2026-01-02,5,4,LZ_WEST,LZEW,2.85,False
2026-01-02,5,4,LZ_WEST,LZ,2.85,False
2026-01-02,6,1,LZ_WEST,LZ,2.99,False
2026-01-02,6,1,LZ_WEST,LZEW,2.99,False
2026-01-02,6,2,LZ_WEST,LZ,3.44,False
2026-01-02,6,2,LZ_WEST,LZEW,3.44,False
2026-01-02,6,3,LZ_WEST,LZ,3.59,False
2026-01-02,6,3,LZ_WEST,LZEW,3.59,False
2026-01-02,6,4,LZ_WEST,LZEW,3.86,False
2026-01-02,6,4,LZ_WEST,LZ,3.86,False
2026-01-02,7,1,LZ_WEST,LZ,5.63,False
2026-01-02,7,1,LZ_WEST,LZEW,5.63,False
2026-01-02,7,2,LZ_WEST,LZ,7.47,False
2026-01-02,7,2,LZ_WEST,LZEW,7.47,False
2026-01-02,7,3,LZ_WEST,LZEW,8.41,False
2026-01-02,7,3,LZ_WEST,LZ,8.41,False
2026-01-02,7,4,LZ_WEST,LZ,8.61,False
2026-01-02,7,4,LZ_WEST,LZEW,8.61,False
2026-01-02,8,1,LZ_WEST,LZ,7.8,False
2026-01-02,8,1,LZ_WEST,LZEW,7.8,False
2026-01-02,8,2,LZ_WEST,LZ,7.21,False
2026-01-02,8,2,LZ_WEST,LZEW,7.21,False
2026-01-02,8,3,LZ_WEST,LZEW,6.14,False
2026-01-02,8,3,LZ_WEST,LZ,6.14,False
2026-01-02,8,4,LZ_WEST,LZ,5.48,False
2026-01-02,8,4,LZ_WEST,LZEW,5.48,False
2026-01-02,9,1,LZ_WEST,LZ,4.28,False
2026-01-02,9,1,LZ_WEST,LZEW,4.28,False
2026-01-02,9,2,LZ_WEST,LZEW,0.12,False
2026-01-02,9,2,LZ_WEST,LZ,0.12,False
2026-01-02,9,3,LZ_WEST,LZ,-1.26,False
2026-01-02,9,3,LZ_WEST,LZEW,-1.26,False
2026-01-02,9,4,LZ_WEST,LZ,-2.11,False
2026-01-02,9,4,LZ_WEST,LZEW,-2.11,False
2026-01-02,10,1,LZ_WEST,LZ,-3.01,False
2026-01-02,10,1,LZ_WEST,LZEW,-3.01,False
2026-01-02,10,2,LZ_WEST,LZEW,-2.71,False
2026-01-02,10,2,LZ_WEST,LZ,-2.71,False
2026-01-02,10,3,LZ_WEST,LZ,-2.37,False
2026-01-02,10,3,LZ_WEST,LZEW,-2.37,False
2026-01-02,10,4,LZ_WEST,LZ,-2.0,False
2026-01-02,10,4,LZ_WEST,LZEW,-2.0,False
2026-01-02,11,1,LZ_WEST,LZ,-2.0,False
2026-01-02,11,1,LZ_WEST,LZEW,-2.0,False
2026-01-02,11,2,LZ_WEST,LZEW,-2.0,False
2026-01-02,11,2,LZ_WEST,LZ,-2.0,False
2026-01-02,11,3,LZ_WEST,LZ,-2.0,False
2026-01-02,11,3,LZ_WEST,LZEW,-2.0,False
2026-01-02,11,4,LZ_WEST,LZ,-2.24,False
2026-01-02,11,4,LZ_WEST,LZEW,-2.24,False
2026-01-02,12,1,LZ_WEST,LZ,-2.1,False
2026-01-02,12,1,LZ_WEST,LZEW,-2.1,False
2026-01-02,12,2,LZ_WEST,LZEW,-2.0,False
2026-01-02,12,2,LZ_WEST,LZ,-2.0,False
2026-01-02,12,3,LZ_WEST,LZEW,-2.0,False
2026-01-02,12,3,LZ_WEST,LZ,-2.0,False
2026-01-02,12,4,LZ_WEST,LZEW,-1.99,False
